x-1,y-1,x-2,y-2,confidence score,label,Name,Frame
495.3748168945313,44.12868118286133,578.2318725585938,227.84976196289065,0.8639705181121826,0,target,384
528.9970092773438,87.45686340332031,559.6751098632812,112.69745635986328,0.5400634407997131,1,nametag,384
500.0250854492188,63.09856796264648,572.4788818359375,221.5927734375,0.4990565180778503,0,target,385
531.6644897460938,113.52330780029295,562.766845703125,132.7140350341797,0.2791606187820434,1,nametag,385
503.88421630859375,64.72016143798828,575.8988647460938,226.70916748046875,0.5198668241500854,0,target,386
535.2742919921875,123.251953125,562.8568725585938,144.53590393066406,0.2873961925506592,1,nametag,386
503.3412780761719,469.6641540527344,570.6678466796875,636.3333129882812,0.388011485338211,0,target,401
494.4285583496094,478.64111328125,558.996826171875,621.5678100585938,0.4308057725429535,0,target,402
491.7170104980469,482.4489440917969,557.3040771484375,636.8382568359375,0.5020877718925476,0,target,403
488.158447265625,492.8321228027344,553.8145751953125,669.3825073242188,0.7121096253395081,0,target,404
489.2103271484375,521.6016845703125,552.950439453125,679.0343627929688,0.6202079057693481,0,target,405
489.1876220703125,536.86376953125,562.7366943359375,710.6490478515625,0.5840759873390198,0,target,406
491.6842346191406,546.9841918945312,560.6852416992188,720.0,0.8145163655281067,0,target,407
489.4405822753906,553.151123046875,553.3391723632812,720.0,0.5534346103668213,0,target,408
479.2564392089844,591.03466796875,544.5655517578125,712.8023681640625,0.6776096820831299,0,target,411
474.74615478515625,593.4834594726562,553.3837280273438,719.3699951171875,0.7821730375289917,0,target,412
472.6320495605469,611.4775390625,552.60986328125,717.6331787109375,0.5519945621490479,0,target,413
464.96282958984375,627.8629760742188,546.1273193359375,720.0,0.4665684103965759,0,target,415
488.2574462890625,625.356689453125,551.7740478515625,717.2282104492188,0.5783301591873169,0,target,416
466.4645690917969,633.43310546875,548.3369750976562,720.0,0.6509273052215576,0,target,417
483.0946960449219,624.1143188476562,551.565673828125,720.0,0.5496329069137573,0,target,419
481.5002746582031,617.4946899414062,550.728759765625,720.0,0.6639161109924316,0,target,420
481.5093688964844,610.0156860351562,547.5263671875,720.0,0.7624288201332092,0,target,421
478.5333251953125,607.282470703125,542.7352294921875,718.7590942382812,0.8081595301628113,0,target,422
475.6382446289063,608.80126953125,543.43603515625,720.0,0.8311418294906616,0,target,423
483.9088745117188,577.4844360351562,544.916748046875,719.4863891601562,0.7802761793136597,0,target,424
482.38525390625,573.2593994140625,544.32177734375,720.0,0.8812122941017151,0,target,425
498.8817443847656,687.4642333984375,525.5222778320312,707.1681518554688,0.3339187204837799,1,nametag,425
476.2428894042969,566.538818359375,547.108642578125,720.0,0.8570548295974731,0,target,426
482.0877685546875,570.1875,552.9169921875,720.0,0.8941006660461426,0,target,427
491.0696411132813,552.06884765625,555.7088623046875,709.0742797851562,0.6251317858695984,0,target,428
488.5088195800781,531.9437255859375,558.7919311523438,713.8909301757812,0.8645942211151123,0,target,429
493.1109313964844,517.0354614257812,557.839599609375,694.1002197265625,0.7699145078659058,0,target,430
513.4891967773438,619.9127197265625,542.8726806640625,641.490966796875,0.4295507967472076,1,nametag,430
495.41448974609375,509.6146545410156,561.593994140625,686.5715942382812,0.6919062733650208,0,target,431
519.3338012695312,609.15234375,544.2365112304688,633.4785766601562,0.4202436208724975,1,nametag,431
501.5599670410156,512.138671875,564.6235961914062,673.6859130859375,0.6625809669494629,0,target,432
510.3539733886719,549.2443237304688,561.2200317382812,637.2041625976562,0.2701297998428345,1,nametag,432
510.9906311035156,470.79345703125,575.3792724609375,641.7000732421875,0.7532398700714111,0,target,433
527.5459594726562,572.6679077148438,558.859130859375,592.5930786132812,0.588182806968689,1,nametag,433
518.2651977539062,451.54296875,583.3685302734375,630.6066284179688,0.725423276424408,0,target,434
541.337158203125,543.2217407226562,569.55029296875,567.989013671875,0.2952702641487121,1,nametag,434
524.3475341796875,446.6866149902344,599.1243286132812,598.582763671875,0.6214712262153625,0,target,435
550.1322021484375,515.1355590820312,578.9617919921875,536.8485717773438,0.4044064879417419,1,nametag,435
521.8071899414062,418.3082885742188,609.6173706054688,571.6842651367188,0.7138853073120117,0,target,436
519.0509643554688,377.8710021972656,574.446044921875,513.9057006835938,0.3332560062408447,0,target,437
530.8676147460938,362.8601379394531,607.4661865234375,517.2967529296875,0.2697042822837829,0,target,438
517.3538208007812,153.19850158691406,608.1723022460938,318.154541015625,0.4570208787918091,0,target,445
507.1803588867188,136.77947998046875,600.748779296875,279.5141296386719,0.3747186958789825,0,target,446
487.0973815917969,158.96925354003906,572.3428344726562,260.639892578125,0.3341691792011261,0,target,448
490.6703186035156,153.04481506347656,561.2464599609375,251.9644317626953,0.6667991876602173,0,target,449
493.00830078125,78.98323822021484,567.281005859375,241.3835906982422,0.6317533254623413,0,target,450
494.13037109375,45.57496643066406,558.8483276367188,202.9302215576172,0.4872229099273681,0,target,451
481.42962646484375,35.035858154296875,547.8198852539062,200.8300323486328,0.730814516544342,0,target,452
477.8644714355469,82.97218322753906,537.8250122070312,195.17971801757807,0.5400198101997375,0,target,453
457.7509765625,40.407318115234375,511.19140625,169.19134521484375,0.6764270067214966,0,target,454
445.2635498046875,42.62184143066406,505.7117004394531,158.7967071533203,0.5393275618553162,0,target,455
418.11236572265625,18.571792602539062,481.6797180175781,142.48097229003906,0.6718940734863281,0,target,457
438.2513122558594,53.4329719543457,463.9955749511719,73.17020416259766,0.4207822382450104,1,nametag,457
413.4309387207031,9.02739715576172,484.5597229003906,159.2576904296875,0.8134762644767761,0,target,458
411.5411987304688,10.812875747680664,490.7598571777344,165.21002197265625,0.7662438154220581,0,target,459
426.4085998535156,41.73890686035156,451.9591369628906,66.00617980957031,0.3442533910274505,1,nametag,459
413.9317932128906,8.425037384033203,483.2184448242188,153.16427612304688,0.8587043285369873,0,target,460
430.5965270996094,43.11982345581055,458.9511413574219,63.15495681762695,0.5118222832679749,1,nametag,460
416.4953918457031,3.0926513671875,487.8686218261719,150.78004455566406,0.8400975465774536,0,target,461
436.5743713378906,40.90914916992188,465.5442199707031,62.445533752441406,0.6515198349952698,1,nametag,461
429.8965148925781,2.9558143615722656,492.22113037109375,147.8367462158203,0.793124794960022,0,target,462
452.6290588378906,41.89461135864258,479.7183227539063,63.50226974487305,0.5324746370315552,1,nametag,462
440.3934020996094,6.223920822143555,509.6717224121094,152.61526489257812,0.810096263885498,0,target,463
470.0949401855469,44.63694763183594,496.52685546875,67.17391204833984,0.7339992523193359,1,nametag,463
453.17333984375,8.975372314453125,525.4874267578125,156.2830810546875,0.7986177802085876,0,target,464
484.7195434570313,46.84221649169922,516.2542114257812,66.93782043457031,0.3925425112247467,1,nametag,464
458.7321472167969,24.28106689453125,531.5869750976562,174.889404296875,0.8773584961891174,0,target,465
493.0474853515625,55.56159591674805,527.1126708984375,74.45093536376953,0.4464539885520935,1,nametag,465
465.3064270019531,30.767492294311523,539.7890625,189.2137756347656,0.8564919829368591,0,target,466
496.7721252441406,64.69361114501953,522.0252685546875,85.49766540527344,0.5826828479766846,1,nametag,466
473.8883056640625,31.2733154296875,549.2265014648438,208.4371490478516,0.8394966125488281,0,target,467
505.8973388671875,75.2282943725586,535.2407836914062,97.9650650024414,0.484044075012207,1,nametag,467
476.9871826171875,39.90396881103516,556.2297973632812,206.48562622070312,0.8826388716697693,0,target,468
506.9071044921875,84.65819549560547,537.0845947265625,105.60114288330078,0.3859754800796509,1,nametag,468
479.0763549804688,49.49092864990234,558.9561157226562,205.14816284179688,0.7611358165740967,0,target,469
511.63275146484375,96.12870025634766,540.7698364257812,120.41029357910156,0.4830816984176636,1,nametag,469
486.8884582519531,57.272987365722656,569.6961669921875,255.19332885742188,0.8478574752807617,0,target,470
517.1526489257812,114.0439910888672,546.5455932617188,136.31993103027344,0.4959239065647125,1,nametag,470
495.3435974121094,87.85728454589844,576.3345336914062,263.6132202148437,0.8017735481262207,0,target,471
523.0709838867188,135.23944091796875,555.8701171875,158.74862670898438,0.3193896114826202,1,nametag,471
503.8440856933594,111.06006622314452,578.9484252929688,263.2592468261719,0.4943532049655914,0,target,472
504.3218078613281,458.3131103515625,574.1285400390625,639.5864868164062,0.5657868981361389,0,target,486
499.4595336914063,463.7813415527344,565.306640625,635.0592651367188,0.4984281361103058,0,target,487
494.5330810546875,480.8668212890625,561.5535888671875,644.4043579101562,0.5418539047241211,0,target,488
501.2723693847656,519.3975830078125,563.6220703125,643.6538696289062,0.363644927740097,0,target,489
502.1593322753906,530.698486328125,563.4240112304688,707.9039306640625,0.4447314739227295,0,target,490
498.3250122070313,528.4307250976562,566.48583984375,720.0,0.564159631729126,0,target,491
476.84619140625,586.770263671875,535.79248046875,715.2681884765625,0.4489341378211975,0,target,494
478.8654174804688,587.0130004882812,534.4286499023438,701.4391479492188,0.4584699273109436,0,target,495
477.9428405761719,593.3070678710938,536.1726684570312,688.2006225585938,0.5675452947616577,0,target,496
479.6654052734375,596.4523315429688,535.0654907226562,710.9439697265625,0.3763752281665802,0,target,498
477.9638977050781,585.0151977539062,537.6386108398438,717.0325317382812,0.8598813414573669,0,target,499
479.1946105957031,595.1965942382812,532.5743408203125,689.582275390625,0.4962586164474487,0,target,500
477.6504821777344,594.1213989257812,526.784423828125,687.134033203125,0.3072977662086487,0,target,501
475.3307495117188,587.332763671875,536.3784790039062,719.4326782226562,0.6965917944908142,0,target,502
476.3455200195313,565.0330200195312,542.0044555664062,720.0,0.8636640310287476,0,target,504
478.0169067382813,552.2491455078125,547.4990844726562,720.0,0.8907463550567627,0,target,505
497.2980041503906,657.8215942382812,522.08544921875,679.27099609375,0.4215258359909057,1,nametag,505
479.2180480957031,545.4945678710938,545.64697265625,717.8733520507812,0.8731356263160706,0,target,506
501.566162109375,645.2791137695312,528.8565673828125,663.8494262695312,0.7338622808456421,1,nametag,506
485.095947265625,523.8180541992188,548.7357788085938,695.8262329101562,0.8308883309364319,0,target,507
503.9875793457031,623.6801147460938,533.4921875,644.9767456054688,0.6303481459617615,1,nametag,507
503.2065124511719,489.9906005859375,562.8645629882812,676.4949340820312,0.7782646417617798,0,target,508
517.9013671875,595.3504028320312,548.0960693359375,622.7772216796875,0.4144855439662933,1,nametag,508
506.40032958984375,484.5356140136719,570.0018920898438,654.6156616210938,0.6978368163108826,0,target,509
524.433349609375,581.3416748046875,556.078369140625,608.842529296875,0.3820607960224151,1,nametag,509
532.1347045898438,566.6922607421875,560.4356689453125,588.999267578125,0.783896803855896,1,nametag,510
505.6468505859375,489.8020324707031,580.7294311523438,646.208984375,0.6902161836624146,0,target,510
522.8359375,544.1068725585938,571.3361206054688,602.0861206054688,0.3587170541286468,1,nametag,510
508.8094787597656,446.0563659667969,588.6531372070312,631.2833862304688,0.8304882049560547,0,target,511
512.7222290039062,411.3033447265625,592.4830322265625,613.804443359375,0.8147233128547668,0,target,512
518.291748046875,414.5043640136719,593.1203002929688,590.0619506835938,0.7131385803222656,0,target,513
525.45166015625,414.3761291503906,594.4540405273438,538.7610473632812,0.4500720798969269,0,target,514
528.1666870117188,395.9125061035156,628.634765625,550.9619140625,0.4009652733802795,0,target,515
529.6314697265625,355.1932983398437,578.6407470703125,423.6128540039063,0.3028912544250488,0,target,516
532.9835815429688,57.20379638671875,628.78125,224.23635864257807,0.5565523505210876,0,target,529
546.4345703125,56.31011581420898,650.5421142578125,212.0496826171875,0.4465501010417938,0,target,530
552.8373413085938,54.9615592956543,665.4246826171875,193.5506896972656,0.2681703567504883,0,target,531
554.0869140625,53.078983306884766,655.015869140625,179.85401916503906,0.4420570135116577,0,target,532
554.9081420898438,48.700679779052734,662.8733520507812,180.50588989257807,0.5182743668556213,0,target,533
568.20654296875,44.337867736816406,677.4407958984375,172.9254913330078,0.604121744632721,0,target,534
592.2542114257812,44.87599182128906,684.0302124023438,171.60012817382812,0.7317073941230774,0,target,535
604.7613525390625,44.724735260009766,697.4090576171875,175.6486358642578,0.6826386451721191,0,target,536
607.3900146484375,42.63924407958984,704.25537109375,175.75302124023438,0.6720540523529053,0,target,537
610.1549072265625,44.489356994628906,711.4998779296875,173.10760498046875,0.4648512303829193,0,target,538
621.4528198242188,28.934595108032227,719.70849609375,166.8565673828125,0.4697143733501434,0,target,543
619.1318359375,50.77362823486328,720.6937866210938,162.2203369140625,0.3907275795936584,0,target,544
619.8395385742188,57.066184997558594,712.951904296875,162.3683624267578,0.5083833336830139,0,target,545
576.8492431640625,34.49147415161133,684.813720703125,155.3588104248047,0.5251227021217346,0,target,549
566.5865478515625,42.422149658203125,652.545654296875,157.2977752685547,0.6256048083305359,0,target,550
581.884765625,59.90508270263672,635.9098510742188,126.90673828125,0.2505233585834503,1,nametag,550
553.63916015625,35.32645034790039,637.9509887695312,163.84388732910156,0.42444509267807,0,target,551
547.9171142578125,41.40254974365234,619.2094116210938,185.86703491210935,0.6612886190414429,0,target,552
531.7092895507812,37.10917282104492,619.1483764648438,196.7282867431641,0.4082139134407043,0,target,553
529.2518310546875,51.65187072753906,607.1307983398438,197.1971893310547,0.5200408101081848,0,target,554
522.1249389648438,52.18626022338867,594.0863037109375,199.191650390625,0.380485326051712,0,target,555
509.444091796875,58.06652069091797,591.010986328125,234.10877990722656,0.6652986407279968,0,target,556
508.2350769042969,71.18046569824219,589.4544067382812,251.3822479248047,0.5904392004013062,0,target,557
511.1281433105469,266.3701171875,553.2120971679688,352.5755310058594,0.5614392757415771,0,target,563
509.0178527832031,427.1136474609375,581.9164428710938,606.4515380859375,0.4195367693901062,0,target,571
492.7964172363281,427.4721984863281,571.5890502929688,615.7034301757812,0.3359301090240478,0,target,572
464.91900634765625,480.8251647949219,526.42138671875,674.4280395507812,0.454396516084671,0,target,574
455.0579528808594,498.9994812011719,507.1241760253906,681.3013916015625,0.2682069540023803,0,target,578
434.129150390625,510.3291320800781,491.68560791015625,678.4349365234375,0.3161123096942901,0,target,584
431.1163330078125,511.0287170410156,486.9125061035156,668.989501953125,0.5310583710670471,0,target,585
439.1590576171875,507.9359436035156,492.2165222167969,684.8604736328125,0.4443912208080292,0,target,586
438.739013671875,510.274658203125,496.06439208984375,695.0363159179688,0.6615225076675415,0,target,587
443.7312927246094,512.1331176757812,500.5463562011719,686.688720703125,0.6716383099555969,0,target,588
444.9106750488281,511.1826171875,502.84075927734375,695.6969604492188,0.6715292930603027,0,target,589
449.2552490234375,509.6966857910156,504.7460021972656,700.3253173828125,0.5694488883018494,0,target,590
455.6453247070313,523.7888793945312,507.474609375,697.086181640625,0.5068174004554749,0,target,591
452.980224609375,518.0463256835938,508.2361450195313,703.99560546875,0.5834890604019165,0,target,592
448.8121337890625,510.6189880371094,503.8094177246094,703.2869262695312,0.5139764547348022,0,target,593
444.4559326171875,512.8278198242188,498.6956176757813,693.808349609375,0.6008570790290833,0,target,594
441.271728515625,511.6641845703125,498.94244384765625,694.3772583007812,0.6837330460548401,0,target,595
443.9153442382813,510.55023193359375,498.0430603027344,681.0706787109375,0.5653462409973145,0,target,596
446.72698974609375,509.8405151367188,500.9971618652344,684.7084350585938,0.4313933253288269,0,target,597
451.5499267578125,508.7519836425781,504.89495849609375,687.8929443359375,0.3901158571243286,0,target,598
455.59478759765625,520.7568969726562,508.5714111328125,695.0261840820312,0.4127158224582672,0,target,600
378.0525512695313,522.306396484375,489.59619140625,677.9971313476562,0.3043781518936157,0,target,611
368.5659484863281,527.59716796875,464.0028076171875,661.9995727539062,0.3437010645866394,0,target,613
408.9920959472656,502.3966369628906,490.7018127441406,671.0643310546875,0.2815240323543548,0,target,613
406.24365234375,491.4721374511719,494.4607543945313,684.5047607421875,0.5001416802406311,0,target,614
393.193359375,489.0018615722656,492.89447021484375,680.000244140625,0.4053372144699096,0,target,615
435.6897583007813,490.3572082519531,508.20355224609375,655.658203125,0.3133037388324737,0,target,626
429.3695068359375,487.4182739257813,510.55169677734375,647.675537109375,0.3463835716247558,0,target,627
434.2763977050781,491.066650390625,509.0758056640625,662.7328491210938,0.5172188878059387,0,target,629
445.30950927734375,501.179931640625,519.4725952148438,675.182373046875,0.6772969365119934,0,target,631
461.26165771484375,559.9530639648438,490.7451171875,578.1986083984375,0.3244584500789642,1,nametag,631
460.1707763671875,493.3530883789063,522.5824584960938,666.9749755859375,0.3639988005161285,0,target,632
469.9264526367188,488.7657165527344,526.3153076171875,644.9141845703125,0.3917162418365478,0,target,633
482.8072204589844,502.0692443847656,535.0853881835938,654.4083862304688,0.6765531301498413,0,target,634
459.377197265625,499.5345458984375,529.4666748046875,672.5617065429688,0.8620932102203369,0,target,635
451.4452819824219,493.6582946777344,522.717529296875,686.1248168945312,0.8636772036552429,0,target,636
447.5182800292969,496.2068481445313,518.9489135742188,685.2507934570312,0.7095659971237183,0,target,637
444.6230163574219,496.8928527832031,518.9872436523438,698.4035034179688,0.7212663888931274,0,target,638
449.7333984375,499.6017150878906,522.3621826171875,695.8447875976562,0.7294567823410034,0,target,639
452.1921691894531,488.37396240234375,520.11767578125,691.1452026367188,0.7265540957450867,0,target,640
451.514404296875,490.6921997070313,509.1696472167969,692.701904296875,0.7961598038673401,0,target,641
446.9536743164063,497.5051574707031,507.0830383300781,684.7999877929688,0.498671144247055,0,target,642
444.2532348632813,492.6185302734375,506.7581176757813,706.106201171875,0.52823805809021,0,target,643
434.6262817382813,492.9192199707031,503.2755432128906,694.5690307617188,0.6228083968162537,0,target,644
433.7494201660156,496.4637451171875,502.44537353515625,692.3648071289062,0.6008798480033875,0,target,645
403.45306396484375,491.6395568847656,497.986572265625,698.2860717773438,0.7240201830863953,0,target,646
406.0241088867188,491.3974914550781,502.40826416015625,697.069580078125,0.7485661506652832,0,target,647
401.33203125,491.9998474121094,502.6050109863281,699.7664184570312,0.7500247955322266,0,target,648
398.0331115722656,492.5391540527344,501.4758911132813,694.8873291015625,0.7571322917938232,0,target,649
445.6407470703125,494.5787048339844,507.4468994140625,671.4610595703125,0.6424084901809692,0,target,650
435.2166137695313,492.3704528808594,504.6979064941406,671.9127807617188,0.6734822988510132,0,target,651
449.65570068359375,496.7918701171875,511.4822692871094,658.0017700195312,0.5132089257240295,0,target,652
446.9607543945313,492.3453369140625,511.67095947265625,673.843505859375,0.5742502212524414,0,target,653
452.103515625,571.2591552734375,480.06976318359375,593.9620361328125,0.2570934593677521,1,nametag,653
441.9168395996094,495.243896484375,509.1556396484375,695.962646484375,0.6825723648071289,0,target,654
441.8004760742188,495.7013244628906,511.5540466308594,690.563720703125,0.6810003519058228,0,target,655
439.8429565429688,493.3594970703125,507.7066040039063,647.3380737304688,0.5526268482208252,0,target,656
441.11822509765625,497.4542846679688,513.01513671875,684.24658203125,0.5827975869178772,0,target,657
442.7457580566406,495.932861328125,513.1554565429688,690.0023803710938,0.6959517002105713,0,target,658
446.2517700195313,495.506591796875,512.4161987304688,681.5618896484375,0.6521871089935303,0,target,659
449.8463134765625,487.6382751464844,508.4954528808594,689.5797729492188,0.6744295358657837,0,target,660
453.5653381347656,499.8991088867188,514.215087890625,686.0119018554688,0.6432918310165405,0,target,661
444.4902648925781,494.7135620117188,511.95794677734375,680.7582397460938,0.6786681413650513,0,target,662
447.2081298828125,491.6286926269531,510.3545227050781,677.09814453125,0.6539176106452942,0,target,663
451.71295166015625,498.8173828125,513.426513671875,687.4727783203125,0.6749125123023987,0,target,664
452.2981567382813,502.1100158691406,516.09033203125,694.0919799804688,0.7063961029052734,0,target,665
450.8570556640625,507.00982666015625,515.2838134765625,695.4703979492188,0.7077847123146057,0,target,666
451.6382446289063,510.799560546875,515.375244140625,693.1190185546875,0.7030892968177795,0,target,667
449.7193908691406,506.7005310058594,514.0106201171875,700.1618041992188,0.6939412355422974,0,target,668
446.5347595214844,501.74517822265625,512.5820922851562,692.709716796875,0.684648334980011,0,target,669
451.8054504394531,504.1744384765625,511.6104431152344,683.9620361328125,0.6327944397926331,0,target,670
448.6187438964844,502.2689514160156,513.84619140625,699.3099365234375,0.6873812079429626,0,target,671
450.5406188964844,506.11468505859375,514.05419921875,689.0675048828125,0.6885163187980652,0,target,672
449.6838073730469,506.2791137695313,514.944580078125,690.4927368164062,0.7042811512947083,0,target,673
450.1809387207031,503.6095581054688,514.1552124023438,683.5687255859375,0.6870811581611633,0,target,674
447.99755859375,504.3760070800781,513.1326293945312,694.4309692382812,0.6884279847145081,0,target,675
445.9817504882813,500.24755859375,512.6983032226562,698.9459838867188,0.6762312650680542,0,target,676
443.9007873535156,501.4706726074219,513.1241455078125,691.1687622070312,0.6900419592857361,0,target,677
442.40179443359375,499.9456176757813,513.9268798828125,691.5171508789062,0.650661051273346,0,target,678
448.1921997070313,495.23822021484375,512.0482788085938,666.4970092773438,0.4535821080207824,0,target,679
444.45208740234375,495.4530944824219,513.1170043945312,673.528076171875,0.4295869767665863,0,target,680
444.8714904785156,499.5698547363281,512.1270141601562,657.5701904296875,0.4770806133747101,0,target,681
445.3757019042969,500.0790100097656,511.1882019042969,654.0803833007812,0.463122695684433,0,target,682
443.7874145507813,498.4414978027344,509.8740234375,661.5966186523438,0.4692345559597015,0,target,683
439.0178833007813,496.588623046875,508.9541931152344,689.2954711914062,0.5851362347602844,0,target,684
440.4891662597656,496.5554809570313,507.97607421875,688.6712036132812,0.5792679786682129,0,target,685
442.7580871582031,498.1505432128906,508.736572265625,693.8968505859375,0.594743013381958,0,target,686
443.1099548339844,497.6842346191406,509.1565551757813,693.9322509765625,0.6215413808822632,0,target,687
444.4894714355469,498.2729187011719,510.4970703125,697.6976318359375,0.6474683284759521,0,target,688
444.8064880371094,498.11627197265625,511.6614990234375,700.5181884765625,0.6217119693756104,0,target,689
444.3966369628906,498.1632690429688,512.4867553710938,701.586181640625,0.6341970562934875,0,target,690
445.2156372070313,496.9544067382813,512.2328491210938,698.8472290039062,0.5772457718849182,0,target,691
445.15283203125,498.9964599609375,511.8397521972656,701.5144653320312,0.5823045969009399,0,target,692
445.1233520507813,498.6328430175781,512.0491333007812,700.1255493164062,0.5516331791877747,0,target,693
445.3952026367188,497.2117309570313,512.4323120117188,696.4151000976562,0.5317566990852356,0,target,694
445.3208312988281,497.6707153320313,513.4334106445312,701.333984375,0.5390133261680603,0,target,695
447.0915832519531,499.7183837890625,513.614990234375,691.5779418945312,0.5977689623832703,0,target,696
